lat,lon,bio1_mean,bio2_mean,bio3_mean,bio4_mean,bio5_mean,bio6_mean,bio7_mean,bio8_mean,bio9_mean,bio10_mean,bio11_mean,bio12_mean,bio13_mean,bio14_mean,bio15_mean,bio16_mean,bio17_mean,bio18_mean,bio19_mean,tmin1_mean,tmin2_mean,tmin3_mean,tmin4_mean,tmin5_mean,tmin6_mean,tmin7_mean,tmin8_mean,tmin9_mean,tmin10_mean,tmin11_mean,tmin12_mean,tmax1_mean,tmax2_mean,tmax3_mean,tmax4_mean,tmax5_mean,tmax6_mean,tmax7_mean,tmax8_mean,tmax9_mean,tmax10_mean,tmax11_mean,tmax12_mean,alt_mean,prec1_mean,prec2_mean,prec3_mean,prec4_mean,prec5_mean,prec6_mean,prec7_mean,prec8_mean,prec9_mean,prec10_mean,prec11_mean,prec12_mean
35.75,23.75,209.5,61.75,28,5764.25,323.75,107.5,216.5,158.25,285.75,285.75,140.25,567,124.5,1,85.25,300.5,5.75,5.75,272.75,107.5,108,121.25,147.25,188.25,239.5,256.75,258.75,232.25,194.25,159.75,129.75,157.75,164.25,181,215.75,263,313.25,322.25,323.75,292.75,256,215.25,179.25,133,124.5,66.5,81.75,29.25,12.25,2.75,1,2,10.25,61,80,95.75
35.75,24.25,211,68.5,30,5830.5,331.5,105.5,226,158,289,289,141,596,123.5,1,84,305.5,6,6,291,105.5,107,120,147,187.5,239.5,254.5,256,228,192,157.5,128,162,168,184.5,222,269,321,331.5,330,300,258,217,181,115,123.5,75,93,32.5,12,3,1,2,10,63,83,99
35.75,27.25,208,63.7999992370605,28,5838.7998046875,324.399993896484,103.400001525879,221.199996948242,157,284.399993896484,284.399993896484,137.199996948242,646.799987792969,174.800003051758,1,96.5999984741211,391.399993896484,4.40000009536743,4.40000009536743,319.200012207031,103.400001525879,103.800003051758,116.400001525879,144.199996948242,183,236.399993896484,254,264,234.600006103516,191.399993896484,153.399993896484,127.800003051758,159.399993896484,162.199996948242,179.199996948242,213.800003051758,255.800003051758,306.600006103516,321.600006103516,324.399993896484,298.600006103516,256.399993896484,216.800003051758,183,228.4,174.800003051758,62.5999984741211,82,30.2000007629395,17.2000007629395,2.59999990463257,1,1,9.19999980926514,50,99.5999984741211,117.199996948242
35.75,27.75,215.5,68.5,29,6048.5,337.5,106.5,231.5,161.5,294.5,294.5,143,734.5,205,0,102,474,3,3,351,106.5,107,120.5,149.5,191,244.5,260.5,272.5,242.5,195,154.5,129.5,165.5,170,189,223,268,319.5,333.5,337.5,312,263.5,224,189.5,85,205,63,83.5,28,19,2,1,0,9,54.5,125.5,143.5
36.25,-4.75,208,90.5,38.5,5201.5,334,102.5,231.5,149,275.5,278,149,512,97,1,72,253.5,11.5,28,253.5,102.5,105.5,116,136.5,163,211,234.5,242,222.5,182.5,132.5,105.5,195,193.5,201.5,226,265,306,324.5,334,309,271,222.5,190.5,34,79,77.5,64.5,41,21.5,7,1,3.5,23.5,33,63.5,97
36.25,-5.25,199.83332824707,89.6666641235352,39,5033.66650390625,324.5,97.1666641235352,227.5,141.83332824707,264.333343505859,267.666656494141,141.83332824707,632.833312988281,123.833335876465,1,75.3333358764648,321.333343505859,10.3333330154419,30,321.333343505859,97.1666641235352,99.6666641235352,110.166664123535,130.83332824707,156,199.5,222.5,231.16667175293,213.16667175293,176,125.833335876465,98.8333358764648,187,187,196.33332824707,217.83332824707,255,294,314.833343505859,324.5,300.666656494141,263.333343505859,215.66667175293,181.5,124.5,101.333335876465,96.3333358764648,85.1666641235352,52.1666679382324,25.6666660308838,6.16666650772095,1,3.16666674613953,25.8333339691162,39.3333320617676,72.8333358764648,123.833335876465
36.25,-5.75,195.111114501953,84.1111145019531,37.2222213745117,5064.66650390625,314.555541992188,92.1111145019531,222.444442749023,134.555557250977,259.111114501953,262.555541992188,134.555557250977,685.444458007812,128.777770996094,0.666666686534882,75.3333358764648,337.666656494141,10.4444446563721,30.5555553436279,337.666656494141,92.2222213745117,96.4444427490234,110.444442749023,131.555557250977,155.33332824707,197.777770996094,219.888885498047,229.444442749023,210.888885498047,173.66667175293,123.444442749023,93.8888854980469,175.777770996094,177.888885498047,191.33332824707,213.222229003906,247.222229003906,286.222229003906,306.222229003906,314.555541992188,293.888885498047,257,208.444442749023,171.66667175293,150.333333333333,101.222221374512,107.333335876465,108.333335876465,57.2222213745117,27.4444446563721,6.55555534362793,0.666666686534882,3.11111116409302,26.4444446563721,46.3333320617676,71.6666641235352,128.777770996094
36.25,-6.25,201.66667175293,76.3333358764648,35.3333320617676,5113.33349609375,314,101,212.33332824707,140,265.333343505859,269.666656494141,140,557.333312988281,106.333335876465,1,71.6666641235352,260,9.33333301544189,27,260,101,109,122.333335876465,141.33332824707,166.33332824707,207.66667175293,230.33332824707,240.66667175293,223.33332824707,183.66667175293,134.66667175293,102.333335876465,174.66667175293,179.33332824707,193.33332824707,217,252.66667175293,289.333343505859,309,314,301,262.333343505859,211.66667175293,173.66667175293,31.3333333333333,73.3333358764648,79.6666641235352,88.6666641235352,46,25.3333339691162,5.66666650772095,1,2.66666674613953,23.3333339691162,50,54.6666679382324,106.333335876465
36.25,14.25,212,72,31,5690,338.5,110.5,228,194.5,285.5,288.5,146,442,90,0,80.5,239,6,32,141.5,110.5,114.5,120.5,138.5,174.5,222.5,248,256,237.5,198.5,159.5,131,169.5,175.5,185.5,210.5,257,309,337.5,338.5,312,267,223,187,48.4999999999999,61,39,41.5,19.5,8.5,2,0,4,27.5,90,78,71
36.25,22.75,204.5,61.75,26.75,5927.25,327.25,101.75,225.5,152.5,283.25,283.25,133.5,565.5,111.75,2,83,304.5,7.5,7.5,247,101.75,105.25,116.5,141.75,182.75,230.75,252.5,254,229,187.5,154.5,126.5,149.25,156.25,172.5,205,254.75,307.75,327,325.75,296,247,209.25,174.25,146.75,110.75,55,81,25.5,15,2.25,2.75,2.5,14.5,62.75,89.25,104.5
